date,nav,scheme_name,amfi_code
05-08-2024,105.7262,SBI Bluechip,119551
02-08-2024,105.5909,SBI Bluechip,119551
01-08-2024,105.5455,SBI Bluechip,119551
31-07-2024,105.5109,SBI Bluechip,119551
30-07-2024,105.5094,SBI Bluechip,119551
29-07-2024,105.5119,SBI Bluechip,119551
26-07-2024,105.4135,SBI Bluechip,119551
25-07-2024,105.3408,SBI Bluechip,119551
24-07-2024,105.2595,SBI Bluechip,119551
23-07-2024,105.2253,SBI Bluechip,119551
22-07-2024,105.223,SBI Bluechip,119551
19-07-2024,105.1758,SBI Bluechip,119551
18-07-2024,105.1452,SBI Bluechip,119551
16-07-2024,105.0855,SBI Bluechip,119551
15-07-2024,105.0151,SBI Bluechip,119551
12-07-2024,104.9292,SBI Bluechip,119551
11-07-2024,104.9227,SBI Bluechip,119551
10-07-2024,104.9009,SBI Bluechip,119551
09-07-2024,104.8761,SBI Bluechip,119551
08-07-2024,104.8485,SBI Bluechip,119551
05-07-2024,104.7786,SBI Bluechip,119551
04-07-2024,104.745,SBI Bluechip,119551
03-07-2024,104.7114,SBI Bluechip,119551
02-07-2024,104.6724,SBI Bluechip,119551
01-07-2024,104.6276,SBI Bluechip,119551
30-06-2024,104.6136,SBI Bluechip,119551
28-06-2024,104.574,SBI Bluechip,119551
27-06-2024,104.5382,SBI Bluechip,119551
26-06-2024,104.5187,SBI Bluechip,119551
25-06-2024,104.5405,SBI Bluechip,119551
24-06-2024,117.8708,SBI Bluechip,119551
21-06-2024,104.4713,SBI Bluechip,119551
20-06-2024,104.432,SBI Bluechip,119551
19-06-2024,104.3994,SBI Bluechip,119551
18-06-2024,104.3524,SBI Bluechip,119551
14-06-2024,104.2704,SBI Bluechip,119551
13-06-2024,104.2366,SBI Bluechip,119551
12-06-2024,104.1778,SBI Bluechip,119551
11-06-2024,104.1556,SBI Bluechip,119551
10-06-2024,104.0928,SBI Bluechip,119551
07-06-2024,104.0351,SBI Bluechip,119551
06-06-2024,103.9979,SBI Bluechip,119551
05-06-2024,103.9001,SBI Bluechip,119551
04-06-2024,103.8414,SBI Bluechip,119551
03-06-2024,104.0983,SBI Bluechip,119551
31-05-2024,103.9547,SBI Bluechip,119551
30-05-2024,103.9279,SBI Bluechip,119551
29-05-2024,103.8954,SBI Bluechip,119551
28-05-2024,103.9118,SBI Bluechip,119551
27-05-2024,103.9153,SBI Bluechip,119551
24-05-2024,103.871,SBI Bluechip,119551
22-05-2024,103.7992,SBI Bluechip,119551
21-05-2024,103.7247,SBI Bluechip,119551
17-05-2024,103.6086,SBI Bluechip,119551
16-05-2024,103.618,SBI Bluechip,119551
15-05-2024,103.5312,SBI Bluechip,119551
14-05-2024,103.4525,SBI Bluechip,119551
13-05-2024,103.4188,SBI Bluechip,119551
10-05-2024,103.3607,SBI Bluechip,119551
09-05-2024,103.3271,SBI Bluechip,119551
08-05-2024,103.3191,SBI Bluechip,119551
07-05-2024,103.3251,SBI Bluechip,119551
06-05-2024,103.3135,SBI Bluechip,119551
03-05-2024,103.16,SBI Bluechip,119551
02-05-2024,103.1097,SBI Bluechip,119551
30-04-2024,103.0514,SBI Bluechip,119551
29-04-2024,103.0161,SBI Bluechip,119551
26-04-2024,102.9593,SBI Bluechip,119551
25-04-2024,102.9493,SBI Bluechip,119551
24-04-2024,102.9549,SBI Bluechip,119551
23-04-2024,102.9532,SBI Bluechip,119551
22-04-2024,102.8818,SBI Bluechip,119551
19-04-2024,102.785,SBI Bluechip,119551
