date,nav,scheme_name,amfi_code
02-04-2025,5726.3244,Axis Bluechip,119092
31-03-2025,5716.824,Axis Bluechip,119092
28-03-2025,5713.7697,Axis Bluechip,119092
27-03-2025,5705.1533,Axis Bluechip,119092
26-03-2025,5704.2365,Axis Bluechip,119092
25-03-2025,5701.1631,Axis Bluechip,119092
24-03-2025,5700.1857,Axis Bluechip,119092
21-03-2025,5693.8851,Axis Bluechip,119092
20-03-2025,5689.694,Axis Bluechip,119092
19-03-2025,5687.3531,Axis Bluechip,119092
18-03-2025,5685.3043,Axis Bluechip,119092
17-03-2025,5683.8145,Axis Bluechip,119092
13-03-2025,5679.1086,Axis Bluechip,119092
12-03-2025,5677.2615,Axis Bluechip,119092
11-03-2025,5676.1432,Axis Bluechip,119092
10-03-2025,5675.2614,Axis Bluechip,119092
07-03-2025,5671.5,Axis Bluechip,119092
06-03-2025,5670.7057,Axis Bluechip,119092
05-03-2025,5669.8421,Axis Bluechip,119092
04-03-2025,5669.5153,Axis Bluechip,119092
03-03-2025,5668.836,Axis Bluechip,119092
28-02-2025,5666.3039,Axis Bluechip,119092
27-02-2025,5665.5035,Axis Bluechip,119092
25-02-2025,5663.4085,Axis Bluechip,119092
24-02-2025,5662.8036,Axis Bluechip,119092
21-02-2025,5658.526,Axis Bluechip,119092
20-02-2025,5657.2867,Axis Bluechip,119092
18-02-2025,5655.0607,Axis Bluechip,119092
17-02-2025,5654.1189,Axis Bluechip,119092
14-02-2025,5651.0746,Axis Bluechip,119092
13-02-2025,5650.1659,Axis Bluechip,119092
12-02-2025,5648.4814,Axis Bluechip,119092
11-02-2025,5647.2714,Axis Bluechip,119092
10-02-2025,5646.022,Axis Bluechip,119092
07-02-2025,5644.185,Axis Bluechip,119092
06-02-2025,5644.1449,Axis Bluechip,119092
05-02-2025,5641.2929,Axis Bluechip,119092
04-02-2025,5639.5493,Axis Bluechip,119092
03-02-2025,5638.0374,Axis Bluechip,119092
31-01-2025,5634.8733,Axis Bluechip,119092
30-01-2025,5633.6602,Axis Bluechip,119092
29-01-2025,5632.2632,Axis Bluechip,119092
28-01-2025,5630.4184,Axis Bluechip,119092
27-01-2025,5629.0101,Axis Bluechip,119092
24-01-2025,5625.5281,Axis Bluechip,119092
23-01-2025,5624.5255,Axis Bluechip,119092
22-01-2025,5623.6568,Axis Bluechip,119092
21-01-2025,5622.9541,Axis Bluechip,119092
20-01-2025,5621.8468,Axis Bluechip,119092
17-01-2025,5618.584,Axis Bluechip,119092
16-01-2025,5617.329,Axis Bluechip,119092
15-01-2025,5615.6509,Axis Bluechip,119092
14-01-2025,5613.9876,Axis Bluechip,119092
13-01-2025,5613.1264,Axis Bluechip,119092
10-01-2025,5610.3063,Axis Bluechip,119092
09-01-2025,5608.9131,Axis Bluechip,119092
08-01-2025,5608.6713,Axis Bluechip,119092
07-01-2025,5608.3364,Axis Bluechip,119092
06-01-2025,5607.5187,Axis Bluechip,119092
03-01-2025,5604.3724,Axis Bluechip,119092
02-01-2025,5603.5453,Axis Bluechip,119092
01-01-2025,5602.0594,Axis Bluechip,119092
31-12-2024,5600.5771,Axis Bluechip,119092
30-12-2024,5597.3384,Axis Bluechip,119092
27-12-2024,5594.0951,Axis Bluechip,119092
26-12-2024,5592.9244,Axis Bluechip,119092
24-12-2024,5590.9435,Axis Bluechip,119092
23-12-2024,5590.4471,Axis Bluechip,119092
20-12-2024,5588.072,Axis Bluechip,119092
19-12-2024,5587.01,Axis Bluechip,119092
18-12-2024,5586.4179,Axis Bluechip,119092
17-12-2024,5585.572,Axis Bluechip,119092
16-12-2024,5584.4671,Axis Bluechip,119092
13-12-2024,5580.9232,Axis Bluechip,119092
12-12-2024,5580.6696,Axis Bluechip,119092
11-12-2024,5580.1419,Axis Bluechip,119092
10-12-2024,5579.1651,Axis Bluechip,119092
09-12-2024,5578.25,Axis Bluechip,119092
06-12-2024,5575.0097,Axis Bluechip,119092
05-12-2024,5573.6012,Axis Bluechip,119092
04-12-2024,5572.0927,Axis Bluechip,119092
03-12-2024,5570.896,Axis Bluechip,119092
02-12-2024,5569.9305,Axis Bluechip,119092
29-11-2024,5566.4874,Axis Bluechip,119092
28-11-2024,5565.3431,Axis Bluechip,119092
27-11-2024,5564.3652,Axis Bluechip,119092
26-11-2024,5563.3251,Axis Bluechip,119092
25-11-2024,5562.2563,Axis Bluechip,119092
22-11-2024,5559.0282,Axis Bluechip,119092
21-11-2024,5557.9843,Axis Bluechip,119092
19-11-2024,5556.1305,Axis Bluechip,119092
18-11-2024,5555.0635,Axis Bluechip,119092
14-11-2024,5550.9097,Axis Bluechip,119092
13-11-2024,5549.7643,Axis Bluechip,119092
12-11-2024,5548.5622,Axis Bluechip,119092
11-11-2024,5547.5341,Axis Bluechip,119092
08-11-2024,5544.3048,Axis Bluechip,119092
07-11-2024,5543.2316,Axis Bluechip,119092
06-11-2024,5541.99,Axis Bluechip,119092
05-11-2024,5540.8795,Axis Bluechip,119092
04-11-2024,5539.5214,Axis Bluechip,119092
31-10-2024,5535.049,Axis Bluechip,119092
30-10-2024,5533.6549,Axis Bluechip,119092
29-10-2024,5532.5972,Axis Bluechip,119092
28-10-2024,5531.4854,Axis Bluechip,119092
25-10-2024,5528.4234,Axis Bluechip,119092
24-10-2024,5527.3884,Axis Bluechip,119092
23-10-2024,5526.2009,Axis Bluechip,119092
22-10-2024,5525.1776,Axis Bluechip,119092
21-10-2024,5524.1631,Axis Bluechip,119092
18-10-2024,5521.333,Axis Bluechip,119092
17-10-2024,5520.2522,Axis Bluechip,119092
16-10-2024,5519.2375,Axis Bluechip,119092
15-10-2024,5518.1759,Axis Bluechip,119092
14-10-2024,5517.3612,Axis Bluechip,119092
11-10-2024,5514.3907,Axis Bluechip,119092
10-10-2024,5512.9468,Axis Bluechip,119092
09-10-2024,5511.8431,Axis Bluechip,119092
08-10-2024,5510.3208,Axis Bluechip,119092
07-10-2024,5509.299,Axis Bluechip,119092
04-10-2024,5506.0251,Axis Bluechip,119092
03-10-2024,5504.5299,Axis Bluechip,119092
01-10-2024,5501.9906,Axis Bluechip,119092
30-09-2024,5500.7013,Axis Bluechip,119092
27-09-2024,5495.2936,Axis Bluechip,119092
26-09-2024,5493.8571,Axis Bluechip,119092
25-09-2024,5492.655,Axis Bluechip,119092
24-09-2024,5491.7099,Axis Bluechip,119092
23-09-2024,5490.5892,Axis Bluechip,119092
20-09-2024,5487.3347,Axis Bluechip,119092
19-09-2024,5486.1019,Axis Bluechip,119092
17-09-2024,5483.7926,Axis Bluechip,119092
16-09-2024,5482.4736,Axis Bluechip,119092
13-09-2024,5479.344,Axis Bluechip,119092
12-09-2024,5477.9222,Axis Bluechip,119092
11-09-2024,5477.0398,Axis Bluechip,119092
10-09-2024,5475.9756,Axis Bluechip,119092
09-09-2024,5475.0575,Axis Bluechip,119092
06-09-2024,5471.7431,Axis Bluechip,119092
05-09-2024,5470.9194,Axis Bluechip,119092
04-09-2024,5469.7871,Axis Bluechip,119092
03-09-2024,5468.8173,Axis Bluechip,119092
02-09-2024,5467.6346,Axis Bluechip,119092
30-08-2024,5464.4471,Axis Bluechip,119092
29-08-2024,5463.5324,Axis Bluechip,119092
28-08-2024,5462.7689,Axis Bluechip,119092
27-08-2024,5461.7292,Axis Bluechip,119092
26-08-2024,5461.0959,Axis Bluechip,119092
23-08-2024,5458.18,Axis Bluechip,119092
22-08-2024,5457.1012,Axis Bluechip,119092
21-08-2024,5455.8625,Axis Bluechip,119092
20-08-2024,5454.3508,Axis Bluechip,119092
19-08-2024,5452.8782,Axis Bluechip,119092
16-08-2024,5449.5862,Axis Bluechip,119092
14-08-2024,5447.357,Axis Bluechip,119092
13-08-2024,5446.294,Axis Bluechip,119092
12-08-2024,5445.8783,Axis Bluechip,119092
09-08-2024,5442.9315,Axis Bluechip,119092
08-08-2024,5441.9641,Axis Bluechip,119092
07-08-2024,5441.0345,Axis Bluechip,119092
06-08-2024,5439.9349,Axis Bluechip,119092
05-08-2024,5439.0651,Axis Bluechip,119092
02-08-2024,5435.8684,Axis Bluechip,119092
01-08-2024,5434.8589,Axis Bluechip,119092
31-07-2024,5433.6933,Axis Bluechip,119092
30-07-2024,5432.772,Axis Bluechip,119092
29-07-2024,5431.7904,Axis Bluechip,119092
26-07-2024,5428.5956,Axis Bluechip,119092
25-07-2024,5427.5873,Axis Bluechip,119092
24-07-2024,5426.637,Axis Bluechip,119092
23-07-2024,5425.4758,Axis Bluechip,119092
22-07-2024,5424.1728,Axis Bluechip,119092
19-07-2024,5421.0041,Axis Bluechip,119092
18-07-2024,5419.9047,Axis Bluechip,119092
16-07-2024,5417.6751,Axis Bluechip,119092
15-07-2024,5416.6718,Axis Bluechip,119092
12-07-2024,5413.3353,Axis Bluechip,119092
11-07-2024,5412.4014,Axis Bluechip,119092
10-07-2024,5411.1036,Axis Bluechip,119092
09-07-2024,5410.0477,Axis Bluechip,119092
08-07-2024,5408.9972,Axis Bluechip,119092
05-07-2024,5405.9933,Axis Bluechip,119092
04-07-2024,5404.8862,Axis Bluechip,119092
03-07-2024,5403.6893,Axis Bluechip,119092
02-07-2024,5402.0965,Axis Bluechip,119092
01-07-2024,5399.8431,Axis Bluechip,119092
28-06-2024,5395.8631,Axis Bluechip,119092
27-06-2024,5393.747,Axis Bluechip,119092
26-06-2024,5392.8702,Axis Bluechip,119092
25-06-2024,5392.2884,Axis Bluechip,119092
24-06-2024,5391.5451,Axis Bluechip,119092
21-06-2024,5388.5437,Axis Bluechip,119092
20-06-2024,5387.3667,Axis Bluechip,119092
19-06-2024,5386.0054,Axis Bluechip,119092
18-06-2024,5384.8341,Axis Bluechip,119092
14-06-2024,5380.5567,Axis Bluechip,119092
13-06-2024,5379.5388,Axis Bluechip,119092
12-06-2024,5378.4232,Axis Bluechip,119092
11-06-2024,5377.1007,Axis Bluechip,119092
10-06-2024,5375.5307,Axis Bluechip,119092
07-06-2024,5372.2291,Axis Bluechip,119092
06-06-2024,5371.2112,Axis Bluechip,119092
05-06-2024,5369.9555,Axis Bluechip,119092
04-06-2024,5369.0379,Axis Bluechip,119092
03-06-2024,5369.1209,Axis Bluechip,119092
31-05-2024,5365.8097,Axis Bluechip,119092
30-05-2024,5364.7137,Axis Bluechip,119092
29-05-2024,5363.2902,Axis Bluechip,119092
28-05-2024,5362.1042,Axis Bluechip,119092
27-05-2024,5361.4316,Axis Bluechip,119092
24-05-2024,5358.5147,Axis Bluechip,119092
22-05-2024,5356.3608,Axis Bluechip,119092
21-05-2024,5355.2502,Axis Bluechip,119092
17-05-2024,5350.4153,Axis Bluechip,119092
16-05-2024,5349.5038,Axis Bluechip,119092
